wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400368(105).wav,294572,en ze is gevallen ja kan 't mij wel voorstellen in feite
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400214(015).wav,358380,hm ben jij trouwens ook nog moeten gaan biechten uhu zeker
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400736(025).wav,374956,en ze zegt uh ge hebt kernautisme en dat wordt blijkbaar heel vroeg ontdekt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400678(020).wav,288044,ja maar dat blijft indrukwekkend h als je daar daarnaast staat
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400752(061).wav,441132,our god is an awesome god he reigns from heaven above with wisdom power and love
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400676(021).wav,318828,ja dus 't ijzerbedevaartcomit heeft daar het initiatief voor genomen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400369(049).wav,384748,en nu was 't echt al dat ie zei dat berland echt vroeg allee ja dat 'k ik mee mocht awel 't is daarom h dat 'k ook niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400095(197).wav,493740,en dan moeten die om negen ure terug daar zitten dan eten die in compagnie en dan op 't einde van die week hebben ze dan nog een examen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400757(051).wav,356012,da 's toch ook vroeg h 'k zeg ja tegen aila en de avondbussen zijn toch nog tot tien
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400352(020).wav,322156,dat waren zo verschillende dinges waar dat ge dan zo van kon pakken ah ja ja ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400505(079).wav,330284,dat is lijk ah ja lijk zo'n zwart dinges maar ah ja dat is net zo'n korstje h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400801(014).wav,299948,dat zal waarschijnlijk oeuil de tigre zijn hm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400356(032).wav,331820,ilse waar in in vlaanderen in antwerpen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400193(004).wav,273452,ja is eigenlijk nog jong h om naar school te gaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(025).wav,611180,en geef je een persconferentie nee 't is 't is de bedoeling dat je dus voorstelt wat dat er zal gegeven worden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400456(077).wav,327916,ja 't staat al jaren op ons programma maar uiteindelijk als wij daar voorbijkomen was 't gesloten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400773(056).wav,586152,dat hebben we toen ik scholier was deed ik dat z n rondje n minuut n minuut rusten nog een rondje een minuut n minuut rusten nog een rondje n minuut
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400535(115).wav,570220,en uh zij komt wel voor een deel ook maar al vele jaren al van voor mijn tijd om nederlands te leren vlotter te kunnen spreken en en uh begrijpen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400312(003).wav,580652,uhm tja want we hebben vandaag nog een zwaar programma voor de boeg elk van ons h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400248(135).wav,377132,dus daar staat nu in 't verslag maar nu de laatste keer heb ik gezegd ja 't staat nu in 't verslag maar 't is eigenlijk nog niets h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400779(032).wav,270060,dus 'k weet niet goed hoe dat dat nu zal gaan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400286(064).wav,271724,voor mij speelt dat gene rol uh maar de rest gaat dat misschien vinden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400273(092).wav,285932,en ik zei al van uh goh ze heeft ook wat meer vrienden dan ik denk ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400304(126).wav,276332,traiteurszaken h en uh in tongeren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400092(238).wav,543660,maar allee bijvoorbeeld als we nu afspreken van we kunnen alle twee de vrijdagavond vertrekken en we kunnen alle twee uhm afspreken in het restaura of in een hotelleke
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400741(112).wav,369132,en dat was een uhm een een een ja hoe moeten we zeggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400083(088).wav,262572,h niet ja natuurlijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400186(056).wav,293164,nu 't voordeel van zo ne vertaalcomputer is dat dat het niet veel weegt ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400361(028).wav,274604,ja ik vind de mijnen toch mooier
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400496(044).wav,272876,en chocolade en wafels die ze zelf heeft gebakken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400336(031).wav,389932,maar dat zal het ongeveer bij blijven denk ik en verdedigers m ne lei clijsters heeft hem ooit gewonnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400078(102).wav,397100,we hebben die toch laten bijmaken maar niet met de bedoeling
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400086(097).wav,271788,aha en dan opnieuw cursus geven ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400071(028).wav,544300,'k zeg en wij zouden er zijn als er iets was 'k zeg maar 'k had u ook graag mee want dan waren we in 't vliegtuig met drie volwassenen en vier kinderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400325(037).wav,354412,uhm alhoewel met beroepsleerlingen meest van al natuurlijk je wil toch je een beetje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400533(053).wav,810156,en ook ik wou per se naar otran toe omdat dat was dan in de italiaanse les hadden we zo een tekst gekregen en enfin goed dat als je die tekst gelezen had dan zou je je koffers gepakt hebben en vertrokken zijn h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400788(027).wav,285292,omdat toen was het heel moeilijk om in een normaalschool binnen te geraken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400553(012).wav,270508,en dan is 't de vrijdag of de zaterdag dat hij niet kan dus ja wanneer moet je dan afspreken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400781(051).wav,284908,maar 't probleem is wel dat dat meestal nogal lang in de oven moet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400382(096).wav,264556,dju volgens mij is 't een akster
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(008).wav,518252,omdat daar misschien altijd dan maar n iemand uit ging en nu is daar direct een ganse bende uit gegaan die wel met mekaar nog overeen wi allee ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(029).wav,292460,en laat hem ook maar onvermogend verklaren dan ja ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400782(082).wav,270060,ja dat zijn allemaal kinderen die nee dat is mark
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400425(137).wav,321324,maar toen toen had ik het al door dat jeroen die was niet meer gemotiveerd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400098(345).wav,479916,ocharmkes ja ze waren slechtgezind omdat mijn kamer niet opgeruimd was
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400317(046).wav,320876,en die ligt dan ook nog uh vlak bij nen uitvalsweg ja kunnen direct weg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400381(020).wav,323180,ja maar ge eet dan wel worteltjes maar al die sauskes d'rbij
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400252(047).wav,297644,dus om het ruimer te zien dus uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400797(039).wav,309036,dat zal de bedoeling zijn dat er alleen maar regenwater in komt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400315(019).wav,313644,h dus dan moest dieje gaan rondlopen om overal een factuur van zijne tv van z'n meubels en en van alles
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400259(089).wav,355244,ja of gewoon uh zo een rieten mand kost dat veel nee maar ja ge moet sorteren h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400070(052).wav,256556,dan staat er ne grote bak en daar staat met stift opgeschreven aldi
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400759(044).wav,498796,dan hadden wij tijdens de kerstvakantie ja hadden wij dus uiteraard blok en na die blokv en na dus de kerstvakantie hadden wij dus nog n week les
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400635(030).wav,597228,die verenigingen die hoeven zich daar niet meer mee te bemoeien 't gevolg is natuurlijk dus dat die het gaan voor 't zeggen hebben in verband met zalenbeheer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400605(013).wav,345836,dat ze 't gefaxt hebben dat ik het heb teruggekregen maar 'k heb het niet meer gevonden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400763(095).wav,670124,uh toen kostte ne cd ook achthonderd negenhonderd belgische frank en zij zeggen ook van uiteindelijk als we naar de prijs van toen gaan kijken naar nu dan is die ja die is gelijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400447(020).wav,311532,dus 't maakt wel uh 't maakt wel uit dat je zo'n beetje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400306(022).wav,537580,maar daaruit volgt de de de de de de de constante nadruk op aansluiten bij die leefwereld van de jeugd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400629(116).wav,699564,moet inderdaad wel 'k vraag mij af va vanaf wanneer dat mensen zich eigenlijk bewust geworden zijn van 't feit dat dat mensen zoveel kilometer verder eigenlijk anders spraken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400064(078).wav,286508,oh misschien hier ook 'k weet dat niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400325(099).wav,285932,uh op vtm proberen ze nu o ook om historische documentaires te tonen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400186(082).wav,293164,maar ne pyjama of zo dat zou nog van pas komen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400289(009).wav,315052,tuurlijk dat was uh met dat lamsvlees ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400679(044).wav,409388,en kunnen we dus uhm gedurende drie weken gebruikmaken van die ruimtes
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400753(028).wav,298732,lijk die standjes die daar dan stonden op die exhibition place kon ook eten daar nog kopen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400099(031).wav,398380,alleen toen als ze dat hier aan 't bouwen waren heeft hem hier 'ns komen kijken allee jong
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400624(009).wav,647596,uhm de diftongering van de de e en de o in uh nederland en ja dat zal het zo wat zijn denk ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400775(034).wav,339116,en ze viel onmiddellijk onmiddellijk door de mand waarschijnlijk
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400426(050).wav,443564,toen dat 'k ik met dien enen aan 't slowen was die zei zo tegen mij allee die was ook bij de chiro
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400306(060).wav,362156,een aansluiting te zoeken met de de de de rele wereld waarin we leven en dat aan kinderen duidelijk te maken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400359(015).wav,258604,uh omdat ze anders in problemen komen op haar dienst ja of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400181(036).wav,341996,dat we dat niet meer op 't laatste nipperke moeten doen h want da 's iets wat ge makkelijk op voorhand kunt doen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400515(006).wav,421804,daarna geturnd en dan in de namiddag moest ik daar ook zijn want 't waren zo van die uh brevettenafnames
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(118).wav,305580,ja maar ik denk dat nog iets anders uh meespeelt met uh in ons geval
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400301(037).wav,330732,'t kan ook zijn dat zij dus daar eigenlijk helemaal niets mee te maken hebben h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400793(036).wav,511596,uh de koningskroon is d'r ook afgeslagen en die staat hier
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400461(015).wav,365996,die willen dus niet meer naar hun vader gaan die hebben gezegd wij komen nog wel in 't weekend maar geen week niet meer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400231(002).wav,427180,en uh wat ze als opdracht had voor mij is dat ik haar de gansen avond moest soigneren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400512(015).wav,294956,mm-hu ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400247(146).wav,279532,dat doen jonge m allee de meeste jonge mensen toch niet meer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400738(087).wav,438764,maar op bepaald ogenblik versij verschijn je daar en dan zie je dat min of meer vanuit de hoogte h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400370(075).wav,258860,oftewel moeten de mensen enorm afzien maar ge weet toch dat er niets meer aan te doen is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400384(021).wav,379564,dan is 't flore-kijkdag h da 's pas vijf mei h da 's over twee weken hoor
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400093(140).wav,590192,bieke heeft de ganse klas uitgenodigd en uh 't is niet zo van twee tot vijf op woensdag- of zaterdagnamiddag zoals wij nu gewoonlijk doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400072(021).wav,400492,resultaat als leerkracht moet je 't voorbeeld stellen dus uhm heb ik mijn haar moeten knippen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400397(086).wav,808876,dus uh ik kon dat uh eigenlijk ik kon me dat niet voorstellen dat ze daar nog tijd voor had en uh speelt dat ook een rol dus dat ze zeggen dat ook hun eigen productie is maar ook eigenlijk tenslotte ook hun eigen tekst
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400378(028).wav,273708,ah ja ja ja en twee is is onze korte voorstelling
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400432(022).wav,393068,en ik ben in tweenveertig geboren uh ja heeft hij dat geprobeerd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400292(018).wav,327404,d'r is een nieuw route geopend naar uh van zonhoven naar helchteren
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400077(194).wav,432876,ik kan niet verdragen als ik iets aan het uitleggen ben d'r iemand aan babbelen is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400726(068).wav,288876,ja ja die regisseur dat viel nog mee maar die regisseur zijne vriend
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400235(097).wav,596588,kijk eens aan gaan we seffens naar de morgen bellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400383(008).wav,573612,'t is goed dat 'k het weet zeg hengelsnoer is een lijn wat voor nen boom kan dat zijn a a e l
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400311(067).wav,272364,is een verschil tussen kapitalistischen en kapitaalkrachtigen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400686(071).wav,311532,uhm en dan een andere ze zeggen laat ze maar zeggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400699(058).wav,296108,ah ja en ze gaan vandaar naar australi
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400314(061).wav,267500,en dan lees ik dat er nog zoveel zijn die geen verzekering hebben tja blijkbaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400543(095).wav,325036,ja maar 't communisme laat dat wel toe maar niet in materialistische vorm ja maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400192(015).wav,334764,tast en gemoed kunnen ze kunnen ze die pijnen verminderen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400083(001).wav,316908,uh ja wat was er ook alweer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400251(110).wav,413484,ze beginnen met heel moeilijke dingen te serveren en als ge dat dan nog buiten de schooltijd gaat doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400282(048).wav,316588,want he heeft die dat niet voorgesteld om dat te doen en dat we dan gezegd hebben dat dat niet hoefde of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400655(034).wav,367724,en uh de politie vraagt dus welk nen auto is dat en welke nummerplaat en wat weet ik allemaal
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400305(116).wav,430248,'k begon dat ook de laatste jaren op te tellen h hoeveel uur ik voor sch in totaal eigenlijk bezig was h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400612(012).wav,343472,en daar was ie het mee eens h dat een heer toch nog altijd een beetje gentleman moet zijn tegenover de dames
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400606(049).wav,273260,als je dan een paar collega's extra meeneemt die dan wel moeten betalen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400671(104).wav,290284,vandaar dat uh allee dus 'k volg een beetje de beurs zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400780(041).wav,297068,'t ware praktisch h ja uh ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400758(022).wav,267308,piet hoeveel kaarten zitten d'r daar wel nog in uh heel veel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400381(012).wav,265004,nee ik heb er geen maar hier lag er daarstraks wel n
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400774(010).wav,280044,en toen toch maar 'ns op de engelse pagina's gaan kijken of er niet iets meer stond zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400611(034).wav,557804,en toen het erop aankwam uh om als zwakke weggebruiker van de verzekering betaald te worden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400094(136).wav,308844,en 's avonds heb ik uh beloofd aan de jongens dat 'k kaasfondue zou maken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400375(002).wav,454188,je hebt dus geen zin dat weet ik nog niet zeg dat dan meteen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-a\vl\fv400291(019).wav,282220,uhu allemaal niet simpel h
