wav_filename,wav_filesize,transcript 
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006945(018).wav,132268,ik wil best wel nog met hem wat afspreken ja maar wilde ie dat ook wel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008213(030).wav,69804,weet ik ook niet hoe dat komt maar d dat komt niet door die computer want dan zou ik 't met inge ook hebben
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006928(049).wav,146828,ja inderdaad ga je vanavond nog uit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008047(052).wav,87692,terwijl ze wel in allerlei commissies zit voor het bevorderen van de emancipatie van uh vrouwencarrire
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008303(056).wav,70412,die is al heel lang in de ziektewet die zit altijd met uh computers te knoeien zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008080(063).wav,97276,maar ik zag 'r ook ja maar is die nou nieuw in de tweede kamer of zat die d'r al in
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008282(024).wav,69500,maar ja als ik wat waarneem en uh iemand heeft zo'n taak dan moet ie dat goed doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700112(011).wav,151500,xxx ik denk niet dat dat evident is nu allee wat wat willen die dan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700015(081).wav,138380,allee gij zijt gij amuseert u daar toch een beetje dan ja ja ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006821(023).wav,253324,en da 's die uh die jongen die ik in uh dublin als buurjongen had ja en die daar uhm die pastoor ging worden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901056(014).wav,137164,het blijkt nu dat er een nieuw systeem is dat uh vanaf tweeduizend en vijf tweeduizend en zes in elk geval effectief wordt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700007(032).wav,269164,en dat 'k ernaar vroeg en dat 'm zei awel da 's maandag de eerste zitting geweest ja maar ik denk dat frank dat wel weet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901101(032).wav,71132,ja naar zeventig tachtig negentig van studio brussel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008159(067).wav,79356,ik kan me voorstellen dat marijke dat interessant vindt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900029(068).wav,157040,dan is 't goed en voor de rest voor de rest geen nieuws zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008270(029).wav,83868,oh krijg ik gewoon een uitbreiding van uh een halve dag voor 't n en een halve dag voor 't ander
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901052(061).wav,192524,maar ik denk wel dat de afmetingen voldoende groot zijn van het scherm ah ja dan zijt ge toch al zeker dat ge als ge iets zinnigs op uw scherm kunt toveren dat ge dan uh het goed kunt lezen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008018(056).wav,123116,ja dat is natuurlijk waar ja dus als je nou denkt van uh kijk uh volgens mij is 't ook een uh 't gevoel wat je hebt bij een eerste praatje
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008358(057).wav,66844,uh uh twee stoelen voor zo'n uhm uh ruim elfhonderd euro
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008191(073).wav,74556,ja en uhm uhm men wil steeds goedkopere spullen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700177(048).wav,156940,dus ik dacht ah misschien is mama juist naar het toilet gegaan ja daarom dat 'k zei is 't het toilet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701293(032).wav,168812,ja dus daar woont ze sinds een maand of twee en daarmee zei 'k ik tegen haar 'k zeg ja 't past niet maar we moeten nog anders maar uh maar ne keer afspreken binnenkort in gent of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008167(056).wav,69180,en 't zijn allemaal hele hoge gebouwen zal 'k maar zeggen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006841(057).wav,206220,ja ja en die poffen we d'ruit want uh ja we hebben we hebben dat grote wandmeubel dat mee moet h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008291(107).wav,177244,dus uh ja we hopen allebei dat 't iets wordt maar ik denk op zich als ze 't zeg maar op zo'n korte termijn la uh laten weten en ze zijn dus echt uh ze ze waren uh ze willen dat iemand zo snel mogelijk kan beginnen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008252(043).wav,126492,nou dat is verschrikkelijk moeilijk dan zit je daar altijd met twee petten ja op uhm op xxx waren ze daar ook mee begonnen met relatiemanagement
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008246(053).wav,66508,ja en ik heb uh op die vrije dag ook nog een uh een voorstel gemaakt
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008021(109).wav,75356,dus dan mag je een set niet meer meespelen of zoiets en een gele en rooie kaart dan uh ben je helemaal gediskwalificeerd
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008278(022).wav,120252,hij zegt de binding met middelburg is natuurlijk niet qua ja inschrijving kamer van koophandel of specifiek middelburg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006848(033).wav,138380,als je dat dan uh laagje voor laag gaat doen dan ben je veel te lang bezig maar mousse wordt toch niet hard
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008319(022).wav,79500,dan moesten wij een voorstel gaan doen weer 'ns uh ter bespreking
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008038(108).wav,106332,uh maar sommige dieren vinden ze dan ook weer een beetje eng zoals uh bokjes of zo die dan uh ja die kunnen dan met hun horens een beetje raar doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008295(021).wav,79612,heb ik 'k heb net pas vandaag gehoord dat joost niet hoeft te voetballen dus uh dan uhm
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006839(025).wav,163660,en ik denk weet je wat 't regent laat ik bianca bellen misschien wil ze even met mij naar doornenburg rijden
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701202(026).wav,87996,ja 'k heb hem toch maar uit de stekker getrokken xxx m'n gsm gaat daarvan kapot h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006732(020).wav,238348,ja dan ik wilde eerst nog naar de nightlive gaan maar 'k was zo dood- en doodop ja och dat is ook allemaal zo alhoewel want dan is 't ook zo'n geforceerd gedoe
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008092(025).wav,188172,waarom ja dat is uh uhm cao-technisch moet je gewoon door 't jaar heen een paar dagen uh verplicht instellen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700029(055).wav,183948,als hij d'r wilt zijnen pasen voor ne uur opofferen awel ja voor mij maakt dat niet uit
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700004(012).wav,274284,'t is vandaag toegekomen 't is daarom dat 'k gebeld had en aangezien dat gij niet oppakte zeg ik ik zal toch maar eventjes hallo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700124(039).wav,148716,neeje neeje als ge ziet wat voor inzinkingen dat brugge na nieuwjaar meestal krijgt maar dit is toch allee ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008070(045).wav,168012,redelijk ik ben uh ja ben eigenlijk vrij tevreden ben begonnen met 't uh wegwerken van de grote hoeveelheid post en mails en losse klusjes
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006972(109).wav,197644,dus we hadden elke voor elke disco ha hadden we al twaalf euro in ons zak gestoken dus dat konden we lekker opdrinken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006809(007).wav,154184,ja ja ja kun jij iets voor mij doen kun je een vaas voor mij halen bij piet clerckx
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008346(002).wav,105068,zo oh dus 't is nog een beetje laat ook ik was een beetje laat eigenlijk uh ggg maar uh ik ben d'r weer
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006846(045).wav,139404,en uh ja ik weet niet of ik meega 'k zei je hoeft voor mij niet mee ah ik ga toch mee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006914(088).wav,135756,gerbrand zei als ik daar als ik dat zeg dat jij bij mij moet werken dan gebeurt dat ook
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008370(074).wav,75020,of ja werken en daarna uh iets gaan doen of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008353(026).wav,106012,dus in principe hadden we 't toen nog kunnen ondervangen en uh ja helaas is dat niet gebeurd dus vandaar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006917(031).wav,209836,want ik heb echt niks meer te vertellen ggg ggg en dan uhm blijf effe hangen nog
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006879(074).wav,286604,mm-hu dus 't is in die zin ja als je naast dat soort zaken vraagt dan denk ik van nou ja d'r zijn nog wel wat andere dingen waar je tegen moet kunnen h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901184(112).wav,72044,uhm maar ja dan moet sinterklaas vroeger komen bij oma h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006824(057).wav,157644,oh nou ja daar kwam ie pas mee thuis dat had ie ergens gelezen of zo dus uh oh nee
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008104(036).wav,76956,mmm en vooral die ene die piept nogal maar die ander echt niks
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008215(037).wav,157500,eind van 't jaar maar dan kun je 't altijd nog kopen ik las vandaag een stukje uhm in de nrc wat me heel erg uh aansprak
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008018(047).wav,71036,daarvoor had ie dus niks helemaal niks aan toneel gedaan maar hij vond 't toch wel heel erg aardig
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008045(056).wav,88044,ja want ik wilde eerst n eerst nog die vrijdagochtend naar de huisarts gaan omdat een teamgenootje van mij anderhalve maand geleden had gehad
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008323(016).wav,82028,omdat ie zoveel uh reiservaring heeft en had in allerlei landen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901016(069).wav,69484,ik zal misschien nog 'ns kijken hoever dat madrid ligt van uh maar ik denk dat dat wel redelijk ver is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901116(059).wav,116524,ik verwacht ook nog n van dees dagen telefoon van linda want die kwam vandaag terug van centerparcs
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901102(047).wav,96876,ja 'k had al koppel ingevuld en en daarvoor was 't galabal geweest van de mini
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006776(014).wav,179724,heidelberg is een uh is de grootste drukwerk of druk-uh-persfabrikant van de wereld
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006781(054).wav,489388,oh als ik xxx van van zeg maar de naam voor een uh een mooie zwembad joepie de poepie noemt en dan zegt gelijk een televisieprogramma zegt ho ho wij gebruiken dat themawoord voor een kinderprogramma
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900034(003).wav,167244,uh ik vond dat curieus dat hij hij dat dat zegde
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008249(030).wav,95452,nee dat is waar en uh misschien is 't dan inderdaad geschreven ja he k kan je daar iets meer tijd voor nemen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700189(127).wav,133996,oh ik moet mij kretsen tot en met vicky ga onder die douche
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006801(090).wav,139500,en utrecht heeft er vijftienduizend kijk beter dus dat uh ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006795(029).wav,210892,'t zijn v mengelmoesjes ja creed en stained en zo dat is meer ja 't is gewoon wat hardere rock
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008312(065).wav,72188,oh maar dan is 't weer een paar weken niet straks komt de winterstop dan spelen we effe niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008200(052).wav,97116,vaak zijn 't uh t een man en een vrouw ja uh nou dit is uh n keer de route en uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901102(019).wav,112204,en nu moet 'k ik mij altijd inhouden op parties en zo van die dingen ja dat is wel maar ja 't zijn keuzes die ge moet maken h
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007013(051).wav,290540,xxx aan een midweek uh uh uh frankrijk inrijden of of in op uh in luxemburg op de camping gaan staan of zo weet je wel maakt me niet uit gewoon even weg maar
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700194(071).wav,177772,maar die was goedgezind en die zat daar dikwijls te fluiten tegen die gevel ggg
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901185(098).wav,105676,hum en uh nu gaan ze een onderzoek doen naar het sociale en het rali relationele
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700112(035).wav,133804,maar dan zal ik uhm met katrien bellen mm-hu
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700039(022).wav,237164,uhm dus d'r is na eerst gewoon naar uh berchem met nen gewonen trein en dan vanuit berchem is er nen thalys nog om eenentwintig uur en zes
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008246(068).wav,65452,die gewoon daar een scriptie over maakt en een uittreksel van z'n scriptie publiceert ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008056(018).wav,91852,jezus ja hoe komt dat nou weer uhm ja dat uh dat weet ik niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008067(119).wav,71948,oh ja ggg klopt maar ja voor onze verjaardag
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008246(014).wav,74684,dat moet dan in de keuken en d'r zitten d'r hier in 't hoekje nog twee vier zes en daar nog acht
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008163(054).wav,80412,uh ja dus nou ja misschien kunnen we 't gewoon wat vaker in de kleine spreekkamer doen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901053(084).wav,111724,ja ze wil wel dat ge haar huis een beetje proper houdt dat ge 't niet afbreekt h maar ja da 's logisch
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700156(064).wav,174220,dus en ze vertrekt straks al en uh de vrijdag heeft ze gedaan en dan zal ze wel alles uh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008037(015).wav,99756,nee was lekker had je lekker weer nou 't s ja die zaterdag was 't was 't vijftien zestien graden en dat in maart
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008213(005).wav,130364,ja nou ja ja nou maar ik uh uh dit is n n we hebben nu toch tien minuten een gesprek
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901102(049).wav,148380,en achteraf zo is die is die nog 'ns zo in de mis en zo allee na 't school en na de examens is die 'ns xxx ging die naar aan een tafel zitten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008010(101).wav,88476,en uh wat wat voor afzien dat 't was voor die mensen wat die moesten doen om uh om om hun brood te verdienen
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn007026(020).wav,132012,ah 't meeste was ook al weg toch ja ja ja ja maar we moesten effe wachten op die kerel
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700042(042).wav,172524,mm-hu allee cong uhm alles hier een beetje aan kant zetten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008151(080).wav,87308,nee daarom m'n nieuwe kronan zou ik gewoon kronan laten dan is 't zo'n gewone kronan
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008106(012).wav,85164,in de w bo bo boven in de wc ja ja en dan doen we gewoon een grote spiegel van onder tot boven
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006876(039).wav,169932,zeker ook als je dan ziet wat wij aan oorlogshandelingen hebben dan is 't in 't kader van de verenigde naties
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006787(025).wav,197196,oh dat is nou niet meer van de hvb nee ze r hebben wat geld voor gebeurd xxx wa wa was dat niet meer winstgevend of zo
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701272(006).wav,84268,michel en verhofstadt ja maar ik denk dat wreed weinig indruk gaat maken zuh
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006706(023).wav,137292,hum ja ik vind dat toch een smet op je overwinning hoor vind ik
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008086(075).wav,74748,wij in die auto en wij d wij de ggg 't wielerpeloton achterna op het parcours
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701026(005).wav,121324,waarom en dan kunt de ne keer ontspannen toch ja maar ja wim ggg 't is hier nog meer rommel dan da 's ze niet thuis is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008224(071).wav,70652,en uhm toen hebben we eerst uh hoorn bekeken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006966(022).wav,158764,ja we moeten daar altijd oude vriendinnetjes uh gaan bezoeken wat dus een hell of a job is
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008258(052).wav,68268,dus uh nou was erg gezellig en patricia heeft geen vriend nog
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv701272(038).wav,211228,dat de bondgenoot om om de islam in uh europa binnen te krijgen en xxx het uh ja en zich te vestigen ggg dat dat frankrijk ging zijn
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\nl\fn006746(066).wav,171052,maar ik kan desnoods zeggen ik wil maar twintig uur per week werken en dan nog uh de helft van de tijd aan m'n scriptie ook werken
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700117(070).wav,145548,uh nancy vroeg van de week naar mij zou 'k jana vragen of of is ze een beetje te klein
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv900075(006).wav,136236,ja maar de meeste dingen dat van zo nen tijd in dieje zandbak te liggen is dat ja
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008357(057).wav,111340,en uh ik vond 't zo'n uh uh altijd zo'n man die zich absoluut niet in een hokje laat zetten
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\nl\fn008062(012).wav,68956,ja hoe is 't met jou nou uh een heleboel hoop
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-d\vl\fv700008(070).wav,149516,en da 's een uh wreed raar koen wil het niet kris wil het niet
S:\Downloads\20151207_CGN_2_0_3\CGN_2.0.3\data/audio/wav\comp-c\vl\fv901171(012).wav,88684,maar daar wordt dus de dress code ook beschreven als casual of casual
